test_id,y_pred
80374,stress
84706,personality disorder
99348,anxiety
42771,depression
40448,depression
57273,normal
38739,depression
44386,depression
66998,normal
6301,anxiety
74654,depression
26333,normal
66669,depression
67852,normal
56282,suicidal
14263,bipolar
71869,suicidal
87798,anxiety
2365,anxiety
89202,bipolar
99882,anxiety
24999,anxiety
7465,anxiety
90555,anxiety
9853,anxiety
78666,anxiety
20776,personality disorder
9648,anxiety
67419,depression
57692,normal
66061,depression
95799,anxiety
58072,normal
92337,personality disorder
88071,stress
29773,normal
35439,depression
74069,suicidal
83273,bipolar
42620,depression
43879,depression
100972,depression
2694,anxiety
100442,personality disorder
69001,suicidal
16511,stress
84235,anxiety
75931,depression
78004,stress
57834,normal
24957,stress
40222,depression
43278,depression
24665,anxiety
23205,stress
14404,anxiety
35055,depression
14238,personality disorder
2798,anxiety
36464,depression
91612,personality disorder
82962,bipolar
92263,personality disorder
43309,depression
24968,anxiety
45879,depression
5052,stress
14962,anxiety
21247,stress
38166,depression
61505,depression
8238,bipolar
57184,normal
33356,depression
29997,normal
98927,anxiety
93288,stress
73622,suicidal
31432,normal
58732,normal
43953,depression
42737,depression
36504,depression
4712,anxiety
27953,normal
34244,depression
24026,stress
20478,anxiety
26951,depression
92736,anxiety
57859,normal
83221,anxiety
42527,depression
74922,depression
53410,normal
36621,depression
18283,anxiety
65778,depression
20920,stress
39561,depression
8629,anxiety
90029,stress
10373,personality disorder
16440,stress
98013,depression
83149,stress
47316,depression
82496,stress
62422,depression
44877,depression
99728,anxiety
53520,depression
27575,normal
69844,normal
13153,anxiety
32671,normal
95895,bipolar
36,anxiety
6954,personality disorder
96976,anxiety
33810,suicidal
51170,depression
38016,depression
53204,depression
44888,depression
72279,depression
82690,personality disorder
51532,depression
79489,anxiety
4832,bipolar
70977,depression
47684,depression
4852,stress
7640,personality disorder
26404,normal
12663,anxiety
5687,anxiety
48821,depression
12358,anxiety
13939,bipolar
70047,depression
76535,depression
41661,depression
85091,bipolar
38402,depression
61474,depression
54433,bipolar
49635,depression
38546,suicidal
48640,depression
29693,normal
65808,depression
49627,depression
75397,suicidal
43369,depression
65442,suicidal
68623,normal
80774,stress
94365,stress
75051,depression
93048,anxiety
83858,stress
77775,bipolar
49669,depression
14149,bipolar
22998,anxiety
102198,anxiety
36298,depression
16191,stress
28624,depression
20102,personality disorder
10775,stress
36564,depression
90085,personality disorder
48075,depression
25267,anxiety
65407,depression
53102,depression
12166,anxiety
32546,normal
45522,normal
9263,stress
12932,anxiety
91868,anxiety
95536,anxiety
57804,normal
13608,personality disorder
64519,depression
5138,personality disorder
48510,suicidal
83599,bipolar
95966,bipolar
32978,normal
1373,personality disorder
98911,depression
89440,bipolar
99568,anxiety
15694,anxiety
10238,personality disorder
79929,bipolar
92936,anxiety
36781,depression
52438,depression
61280,depression
73398,depression
57216,normal
92137,personality disorder
58129,normal
17010,stress
39179,depression
73621,depression
4783,stress
58849,normal
23251,bipolar
58335,normal
18854,stress
26884,normal
10494,bipolar
75089,depression
68082,normal
94425,stress
44055,depression
9561,stress
53611,depression
48905,depression
99864,anxiety
41797,depression
92224,personality disorder
56412,normal
20351,anxiety
15643,stress
60751,depression
83256,anxiety
20505,personality disorder
95940,anxiety
63390,normal
17584,anxiety
19470,bipolar
30601,suicidal
80046,anxiety
25737,anxiety
70014,depression
31183,normal
48192,depression
96710,bipolar
49786,normal
95006,stress
96213,depression
80224,anxiety
43855,depression
44034,depression
36520,depression
7762,stress
54669,depression
34555,depression
43391,depression
35217,suicidal
24485,anxiety
19487,bipolar
27225,normal
52544,depression
52989,suicidal
11850,stress
4594,stress
20031,personality disorder
41379,depression
36008,depression
15246,personality disorder
98216,anxiety
52617,depression
13515,anxiety
13812,bipolar
53595,depression
24506,anxiety
67799,depression
85843,depression
22764,stress
27672,normal
31229,depression
52931,depression
84685,anxiety
100958,bipolar
63223,normal
18168,bipolar
91888,stress
1133,bipolar
20104,stress
60387,depression
94519,stress
95105,stress
92189,stress
101126,anxiety
30103,normal
79183,stress
65414,depression
86937,anxiety
82197,personality disorder
21407,stress
50161,depression
37931,depression
68309,suicidal
69617,depression
25133,anxiety
31662,normal
96094,anxiety
50487,suicidal
61370,depression
55900,depression
32686,normal
81853,anxiety
90170,personality disorder
41949,suicidal
69860,normal
821,stress
45389,depression
80055,anxiety
74539,normal
12753,anxiety
12807,stress
63516,depression
61217,depression
80716,stress
42537,depression
53230,depression
13917,bipolar
76341,depression
79740,stress
55768,suicidal
77674,anxiety
10348,anxiety
31607,normal
66976,depression
6669,stress
92046,personality disorder
68680,depression
57770,normal
22874,stress
70421,normal
91237,personality disorder
59978,depression
95660,anxiety
49698,suicidal
95119,stress
96104,anxiety
74818,depression
88891,bipolar
102950,stress
83390,personality disorder
36649,depression
43001,suicidal
53174,depression
7538,personality disorder
58287,normal
39594,depression
55449,depression
46058,depression
33070,depression
36606,depression
62283,depression
53098,suicidal
97775,personality disorder
54476,stress
30723,normal
52587,depression
17247,stress
8315,normal
36817,normal
83585,stress
41167,depression
59817,suicidal
97430,bipolar
24274,bipolar
57293,normal
28651,normal
73983,suicidal
16378,bipolar
29731,suicidal
6957,stress
19310,personality disorder
353,stress
53101,depression
13951,bipolar
13543,anxiety
60791,depression
84990,personality disorder
95948,depression
24038,stress
28734,normal
9073,personality disorder
14175,anxiety
58809,normal
57352,normal
71875,depression
28422,normal
21101,stress
93991,stress
28652,suicidal
93567,stress
64484,depression
56271,depression
31862,normal
10888,bipolar
6972,anxiety
63363,depression
56061,suicidal
58772,normal
28631,normal
1438,stress
62860,normal
96461,anxiety
91917,anxiety
59820,depression
53672,depression
16867,stress
41266,depression
31144,normal
8515,anxiety
8880,stress
72270,depression
41188,depression
35130,depression
43099,depression
92001,personality disorder
101563,anxiety
19749,stress
87865,anxiety
21768,stress
17757,anxiety
42141,depression
25100,anxiety
49541,depression
27778,suicidal
24238,anxiety
49931,depression
84385,anxiety
30805,normal
62070,depression
84346,personality disorder
17613,anxiety
45796,depression
58787,normal
86870,stress
89695,anxiety
55109,stress
8942,personality disorder
37561,depression
98318,anxiety
73425,suicidal
63558,normal
15235,stress
51886,depression
70038,normal
89549,stress
101509,anxiety
55300,depression
73905,depression
19367,stress
77924,anxiety
61932,normal
67038,depression
46830,depression
39744,depression
87922,anxiety
12489,anxiety
96612,personality disorder
74137,normal
16448,anxiety
6969,stress
47478,depression
30267,normal
39800,normal
48351,suicidal
20272,anxiety
55425,suicidal
38446,depression
57746,normal
76781,depression
25634,anxiety
45535,depression
78235,anxiety
28513,depression
8985,stress
8799,anxiety
50548,normal
90884,stress
30597,suicidal
42128,suicidal
5452,personality disorder
40490,depression
50,stress
98793,anxiety
88032,stress
53334,depression
47213,depression
21399,stress
55679,suicidal
47437,depression
73542,depression
82554,anxiety
64433,depression
51342,depression
21523,stress
38611,depression
83225,anxiety
98661,anxiety
37250,depression
47552,depression
12017,anxiety
24550,anxiety
80682,personality disorder
40891,depression
37976,depression
95418,bipolar
35333,depression
82092,anxiety
61770,normal
92984,stress
8440,stress
20731,personality disorder
63728,depression
70829,depression
17119,personality disorder
76517,depression
32701,normal
97639,bipolar
75762,depression
69912,depression
10174,anxiety
7846,anxiety
79735,anxiety
14607,stress
28595,normal
15284,anxiety
46387,depression
8631,stress
84890,stress
93779,stress
93422,anxiety
44478,normal
76955,normal
73507,depression
14479,anxiety
71165,depression
44981,depression
41397,depression
67505,depression
72367,depression
102905,bipolar
38618,depression
20128,bipolar
80034,stress
57422,normal
99981,bipolar
70454,normal
20482,personality disorder
48816,suicidal
58530,normal
26674,normal
39633,suicidal
44218,suicidal
65245,depression
2606,stress
2786,anxiety
12788,anxiety
54359,depression
36874,depression
65325,depression
2156,stress
47719,depression
74557,depression
51257,depression
61674,depression
12177,anxiety
32865,normal
58439,normal
63453,depression
65936,depression
58219,normal
56531,normal
95391,stress
9714,bipolar
53060,depression
79466,anxiety
58833,normal
1028,stress
37168,depression
37820,depression
101779,anxiety
92117,anxiety
70638,normal
96832,bipolar
9318,stress
16762,bipolar
11221,anxiety
102129,bipolar
20918,anxiety
31593,normal
61236,depression
53287,depression
57760,normal
22285,stress
8840,stress
51108,depression
100075,anxiety
43877,depression
33832,depression
84523,stress
71389,depression
73903,suicidal
89857,personality disorder
74646,depression
64734,depression
64063,depression
35022,depression
40437,depression
61329,depression
63696,depression
57080,normal
28077,normal
79315,anxiety
101719,stress
15068,anxiety
26813,suicidal
60059,depression
95506,depression
63157,normal
12933,anxiety
30012,normal
97633,anxiety
53812,depression
45268,depression
10342,personality disorder
59581,normal
29054,normal
63831,depression
24900,anxiety
27047,normal
56065,depression
96428,anxiety
49809,depression
75335,depression
51398,suicidal
60053,depression
95522,bipolar
95850,bipolar
49912,depression
17689,anxiety
16033,bipolar
102353,anxiety
10039,personality disorder
84407,anxiety
85021,personality disorder
48282,depression
21124,stress
22908,stress
39992,depression
59595,normal
11637,stress
97451,bipolar
62643,normal
2350,stress
80061,bipolar
54342,depression
62112,depression
91369,personality disorder
23117,stress
41842,depression
50402,depression
97646,bipolar
72330,depression
17361,bipolar
35230,depression
36499,depression
56112,depression
80709,personality disorder
2103,anxiety
39908,suicidal
52004,suicidal
33081,normal
91150,anxiety
16659,personality disorder
75984,depression
49657,depression
89788,personality disorder
77400,stress
52001,depression
89836,personality disorder
87402,stress
73283,depression
40990,suicidal
79897,stress
102095,stress
63034,normal
53639,depression
21808,stress
102608,stress
7779,personality disorder
2566,stress
71181,depression
38468,depression
18697,anxiety
8531,bipolar
67572,depression
32540,normal
17807,stress
49598,depression
37630,depression
47969,depression
74951,depression
69740,normal
28960,normal
26419,depression
40193,suicidal
26964,depression
52960,depression
93209,anxiety
93474,anxiety
89484,bipolar
47397,depression
83854,anxiety
88316,stress
81881,anxiety
74254,depression
14047,personality disorder
33856,depression
21794,stress
43034,depression
29695,normal
70546,depression
91625,personality disorder
28576,depression
89535,bipolar
5594,bipolar
90574,anxiety
16845,anxiety
10826,anxiety
74709,depression
96883,anxiety
70599,normal
51748,depression
74870,depression
13403,stress
42218,depression
21626,stress
95562,stress
57067,normal
24228,bipolar
22942,stress
15080,anxiety
20859,stress
89006,bipolar
54930,normal
40828,depression
4928,stress
37322,depression
76340,suicidal
28968,normal
37267,depression
89221,anxiety
57840,normal
49717,depression
56308,normal
60941,suicidal
92597,anxiety
18071,stress
20348,personality disorder
82216,anxiety
91615,stress
7741,bipolar
48653,depression
12823,personality disorder
46186,depression
76009,depression
53623,suicidal
34547,depression
69500,suicidal
59707,normal
18999,anxiety
48781,depression
54044,suicidal
4128,anxiety
31826,normal
6900,anxiety
71505,depression
65397,depression
6904,anxiety
41080,suicidal
54036,depression
21817,stress
2800,stress
92096,stress
88875,anxiety
26571,suicidal
71003,depression
57400,normal
84152,bipolar
92503,anxiety
11560,personality disorder
30806,depression
97307,anxiety
50473,depression
43762,depression
1475,stress
61023,depression
29075,normal
76767,depression
23020,stress
5941,stress
22603,stress
138,stress
39607,depression
44572,suicidal
34684,suicidal
31402,suicidal
8126,anxiety
71275,depression
101470,anxiety
100045,anxiety
35303,depression
11700,bipolar
50165,depression
58419,normal
96138,anxiety
1841,personality disorder
102497,anxiety
95235,stress
18654,anxiety
9389,personality disorder
23564,bipolar
8505,anxiety
92696,anxiety
92482,anxiety
93098,anxiety
66287,depression
55448,depression
97125,personality disorder
91935,stress
3861,personality disorder
4239,anxiety
63507,normal
76365,depression
64436,depression
102513,anxiety
36894,depression
90392,stress
100000,depression
93473,anxiety
53805,depression
38277,depression
29150,normal
70156,depression
82279,anxiety
29610,normal
36290,depression
56397,anxiety
40770,depression
74617,normal
89108,anxiety
25555,anxiety
30587,normal
52288,depression
13305,stress
58350,normal
103284,anxiety
7651,stress
19758,personality disorder
77571,personality disorder
44241,depression
30629,normal
80833,anxiety
35180,depression
65711,depression
40732,depression
94196,stress
31062,normal
28244,normal
59983,depression
64902,depression
53759,depression
19155,stress
32617,normal
87269,personality disorder
65755,depression
34279,suicidal
78363,anxiety
59902,depression
83861,stress
101704,bipolar
7008,stress
21679,stress
68261,normal
24590,anxiety
83957,stress
72771,depression
39309,depression
70466,depression
12611,anxiety
65888,depression
30422,normal
65370,depression
53588,depression
20671,personality disorder
63611,depression
4923,anxiety
77586,stress
9813,personality disorder
84493,personality disorder
97954,stress
36710,suicidal
63141,depression
69435,depression
54928,depression
61024,normal
83924,stress
103281,anxiety
99942,depression
95848,bipolar
86015,depression
68165,normal
2946,stress
2291,personality disorder
4004,personality disorder
47793,depression
47383,depression
32018,normal
47067,depression
47464,depression
92061,anxiety
96404,bipolar
8160,stress
100193,personality disorder
76134,depression
94542,stress
22290,stress
97263,anxiety
100167,anxiety
28666,normal
54546,depression
23416,bipolar
55506,bipolar
46745,depression
54340,normal
31482,normal
70143,depression
87837,anxiety
101000,anxiety
75485,depression
28669,normal
92266,personality disorder
29392,normal
53847,stress
29599,normal
894,personality disorder
2075,anxiety
70812,depression
13280,anxiety
80411,stress
28648,normal
33917,depression
47117,depression
18645,personality disorder
78908,anxiety
3562,stress
98800,anxiety
41741,depression
90767,stress
28520,bipolar
68479,depression
25866,anxiety
27626,normal
14433,anxiety
87956,bipolar
59110,normal
45191,depression
98788,anxiety
93306,stress
94788,stress
282,personality disorder
36568,depression
46824,depression
93969,stress
80865,stress
63016,normal
55702,depression
78358,stress
94657,stress
3121,stress
35520,suicidal
21777,stress
15668,stress
68591,normal
24231,bipolar
87175,stress
11793,anxiety
93119,anxiety
23403,personality disorder
39556,depression
78269,personality disorder
86648,depression
101460,stress
84262,anxiety
36724,suicidal
91216,personality disorder
2552,stress
82639,stress
7060,stress
70526,normal
80763,bipolar
5721,stress
22118,stress
91685,personality disorder
54033,depression
45079,personality disorder
49982,suicidal
72865,depression
89214,anxiety
48179,suicidal
43341,suicidal
18595,stress
2679,anxiety
21317,stress
73483,depression
80428,bipolar
54123,depression
23724,anxiety
32897,normal
19202,anxiety
49922,depression
4798,stress
97460,bipolar
493,stress
71311,depression
67947,normal
51878,depression
33442,depression
12437,anxiety
40066,depression
32850,normal
61569,suicidal
43003,bipolar
57965,normal
47168,suicidal
35402,suicidal
90515,anxiety
4721,bipolar
56386,normal
2715,stress
61145,depression
48491,depression
23211,bipolar
14184,anxiety
51925,depression
30081,normal
74111,suicidal
88879,anxiety
18692,anxiety
37843,depression
76470,depression
6661,bipolar
102532,anxiety
79727,anxiety
70202,depression
41844,depression
55386,depression
77131,depression
91963,anxiety
88366,stress
62949,normal
40307,depression
36215,depression
25963,stress
79377,stress
47007,depression
4965,stress
65592,normal
37940,depression
31649,normal
7578,personality disorder
45368,depression
80177,anxiety
86851,stress
59158,normal
51647,depression
4095,anxiety
14205,bipolar
3847,bipolar
60366,depression
44052,depression
74161,suicidal
102271,personality disorder
21678,stress
28110,normal
61253,depression
29350,normal
16984,anxiety
6411,personality disorder
63990,depression
87937,bipolar
96327,bipolar
93317,anxiety
71549,depression
47239,depression
89421,stress
11570,anxiety
32459,normal
51418,depression
35139,suicidal
83843,stress
1453,personality disorder
67813,normal
60834,normal
103037,personality disorder
73975,depression
29482,normal
69489,normal
75030,suicidal
44827,depression
38217,depression
87508,bipolar
36332,depression
72544,suicidal
72414,bipolar
65621,depression
62171,depression
70677,normal
32657,normal
5020,bipolar
50596,depression
68736,depression
74749,depression
12654,anxiety
42873,normal
58162,normal
12683,stress
73630,suicidal
72481,depression
59922,bipolar
19979,stress
54376,suicidal
69406,suicidal
12620,stress
82303,anxiety
96685,anxiety
94665,anxiety
6594,anxiety
63320,depression
68915,depression
101447,anxiety
17465,anxiety
88442,bipolar
84670,bipolar
68423,normal
49048,depression
35529,depression
30396,normal
100042,bipolar
84126,stress
60573,suicidal
42276,depression
90439,stress
97275,personality disorder
28900,normal
49897,depression
6397,stress
75860,normal
41707,depression
14880,stress
21907,stress
57519,normal
15841,anxiety
15724,bipolar
48319,depression
61037,depression
4954,anxiety
30186,normal
78573,bipolar
52727,depression
69038,normal
101476,anxiety
53592,bipolar
73723,suicidal
34063,depression
66673,depression
26976,normal
23213,anxiety
57926,normal
102540,anxiety
73809,depression
30379,normal
97253,personality disorder
16904,personality disorder
68822,depression
42334,depression
14799,anxiety
96340,anxiety
100510,anxiety
5323,stress
89318,anxiety
58587,normal
65932,depression
49230,depression
17233,stress
100966,bipolar
92787,anxiety
40656,depression
76446,depression
33258,depression
2037,stress
52337,depression
80775,stress
72217,depression
57001,normal
59303,normal
43989,depression
31313,normal
28228,normal
7260,anxiety
10765,stress
103054,anxiety
10070,anxiety
5763,stress
67022,depression
93441,stress
11854,bipolar
34102,depression
20309,anxiety
29745,normal
61492,depression
6481,stress
77984,anxiety
6428,bipolar
103412,anxiety
7408,anxiety
48465,depression
30477,normal
18147,personality disorder
12391,personality disorder
8307,anxiety
15807,anxiety
82173,personality disorder
97170,anxiety
48009,normal
40775,depression
91827,personality disorder
51058,suicidal
75314,depression
30827,normal
47584,depression
11556,anxiety
73612,depression
74017,depression
74815,depression
2830,anxiety
44750,depression
39584,depression
68427,suicidal
32606,depression
51312,depression
15498,personality disorder
41191,depression
41283,depression
69342,depression
7027,anxiety
64109,depression
15242,anxiety
36156,depression
24216,bipolar
6066,anxiety
490,personality disorder
4498,anxiety
68456,normal
65845,depression
17963,stress
38048,depression
80079,personality disorder
40587,depression
54371,bipolar
73926,depression
56731,normal
65031,depression
1266,stress
37904,depression
49119,depression
97800,personality disorder
53802,normal
56915,suicidal
48645,depression
47184,normal
4586,anxiety
44709,depression
38641,depression
47582,depression
86974,anxiety
99076,bipolar
77723,stress
6806,anxiety
53010,depression
57818,normal
8569,anxiety
48662,depression
20934,stress
100715,anxiety
3912,stress
54809,suicidal
27518,normal
47571,depression
102252,personality disorder
84310,anxiety
61860,depression
89576,stress
54384,suicidal
32530,normal
11039,anxiety
84871,personality disorder
76755,depression
21640,stress
92033,bipolar
35260,depression
36572,depression
102895,anxiety
60412,depression
46667,depression
33337,depression
63233,normal
43654,depression
50045,depression
103224,anxiety
75498,depression
61721,depression
70386,depression
28501,normal
41001,depression
70592,normal
20932,personality disorder
88900,stress
23492,anxiety
91326,stress
67245,depression
81987,personality disorder
3964,stress
69533,depression
76256,normal
6990,anxiety
32355,normal
68856,normal
4241,stress
35021,depression
77523,stress
20479,personality disorder
28819,normal
89177,anxiety
1069,anxiety
80118,anxiety
40771,depression
97328,anxiety
98296,personality disorder
90340,anxiety
70078,depression
53038,depression
102307,anxiety
76502,suicidal
30888,normal
93846,stress
25902,anxiety
74919,depression
52549,suicidal
12288,normal
75579,depression
20582,personality disorder
30175,normal
60431,depression
32662,normal
22737,stress
28680,normal
65749,depression
71453,depression
98379,personality disorder
28148,depression
38987,depression
101072,personality disorder
3643,anxiety
76347,depression
333,stress
48131,depression
52238,depression
14245,personality disorder
77411,stress
79781,anxiety
60665,depression
95973,bipolar
1757,personality disorder
79403,stress
97290,personality disorder
14169,personality disorder
99559,personality disorder
8100,stress
97322,anxiety
71133,depression
8489,stress
66268,depression
72564,depression
15453,stress
95188,anxiety
26952,normal
99653,anxiety
95255,bipolar
11261,anxiety
30474,normal
92661,anxiety
35268,depression
94420,stress
58616,normal
91943,anxiety
1094,stress
88683,anxiety
3440,stress
329,stress
10370,stress
95221,stress
84854,stress
45345,depression
21169,anxiety
51766,depression
82820,personality disorder
54170,depression
78378,anxiety
37212,depression
24073,stress
79923,stress
94389,stress
29966,normal
83144,stress
101171,anxiety
98907,anxiety
54608,suicidal
71397,depression
51830,suicidal
73738,depression
90908,stress
53675,suicidal
55523,bipolar
28044,normal
78931,anxiety
70969,depression
41618,depression
72746,depression
50644,suicidal
29463,normal
465,stress
87662,anxiety
101211,anxiety
28296,suicidal
99754,anxiety
75270,depression
63469,normal
33750,depression
17165,personality disorder
20130,stress
102280,anxiety
87390,bipolar
13067,anxiety
7157,stress
40006,depression
54365,suicidal
60348,depression
68600,depression
75885,normal
46367,depression
13834,bipolar
24483,anxiety
51682,depression
60040,depression
75738,normal
43088,depression
91542,personality disorder
53971,depression
64153,depression
31444,normal
29410,bipolar
56084,depression
41922,suicidal
18189,stress
82250,stress
91353,stress
9977,stress
20177,personality disorder
97910,anxiety
27711,normal
3995,stress
79911,bipolar
48223,suicidal
74625,depression
101693,anxiety
90326,stress
26636,normal
73466,depression
46290,depression
80826,stress
37115,suicidal
24534,anxiety
11558,anxiety
51299,depression
20198,personality disorder
79717,anxiety
90542,anxiety
46512,depression
64764,depression
56676,normal
11858,anxiety
15560,stress
49773,depression
60885,depression
51780,depression
38340,depression
47347,depression
2460,stress
101557,depression
28991,normal
15186,anxiety
52317,suicidal
62197,suicidal
102487,anxiety
27040,normal
62710,normal
32197,depression
35824,depression
32458,depression
96437,anxiety
34581,depression
99512,anxiety
3204,anxiety
88491,anxiety
80638,anxiety
103302,bipolar
28930,normal
80084,stress
30671,normal
68883,depression
74995,depression
50676,depression
88167,anxiety
73750,depression
63608,depression
10482,anxiety
47332,depression
30399,normal
48879,normal
27986,normal
24161,bipolar
40520,depression
25480,stress
97513,anxiety
40548,depression
31324,normal
69158,suicidal
39919,depression
63087,suicidal
6499,personality disorder
44391,depression
9521,anxiety
23680,stress
96719,anxiety
15364,bipolar
73260,depression
65065,depression
43849,suicidal
35397,depression
52348,depression
100917,anxiety
12459,stress
29686,depression
58535,normal
89931,stress
38956,depression
17829,anxiety
43567,suicidal
32664,normal
36832,depression
57663,normal
38638,normal
29109,depression
93081,anxiety
81885,anxiety
44249,normal
23459,stress
83025,anxiety
30638,normal
91189,personality disorder
11080,bipolar
52726,depression
72836,depression
1924,stress
47289,depression
96120,bipolar
8267,stress
98612,anxiety
28084,normal
58525,suicidal
15735,anxiety
81828,stress
52847,depression
35688,suicidal
40075,depression
46782,depression
46464,depression
27775,normal
40663,depression
26431,normal
42538,depression
88342,anxiety
28156,depression
26590,depression
48318,depression
63832,depression
16516,personality disorder
54421,stress
61074,depression
22746,stress
49551,suicidal
39415,depression
68729,normal
77211,depression
79303,stress
7700,bipolar
74146,depression
12579,personality disorder
57826,normal
47579,depression
15061,anxiety
23201,bipolar
82310,stress
91086,stress
101110,personality disorder
42028,suicidal
40588,depression
92959,anxiety
2032,bipolar
8215,personality disorder
97801,bipolar
84554,stress
41245,depression
26002,anxiety
66309,depression
48687,depression
53015,suicidal
11053,stress
24921,anxiety
56055,depression
66756,depression
68844,normal
48121,depression
75544,normal
22349,stress
69544,depression
78337,stress
28676,normal
40927,depression
40843,depression
55955,stress
94889,stress
2613,bipolar
60030,normal
14829,anxiety
18172,anxiety
25886,stress
19371,personality disorder
36553,depression
28353,normal
100512,anxiety
40829,depression
84097,anxiety
88213,anxiety
15691,anxiety
80923,personality disorder
74833,depression
50524,depression
34582,suicidal
80771,stress
44516,depression
2260,anxiety
80621,anxiety
63895,depression
68299,depression
29602,normal
92900,stress
74058,depression
2961,anxiety
71139,normal
92477,anxiety
100645,anxiety
58159,normal
22027,stress
220,anxiety
76776,depression
59167,normal
25012,anxiety
59832,depression
76728,depression
63455,normal
62789,depression
103421,anxiety
87685,stress
83240,bipolar
21736,stress
21219,stress
83399,bipolar
30478,normal
25288,anxiety
52030,depression
67710,normal
69546,normal
73936,depression
56969,normal
18758,bipolar
33511,depression
16141,bipolar
74778,depression
75930,depression
91504,bipolar
9150,stress
6376,personality disorder
83487,bipolar
63426,normal
58326,normal
24699,anxiety
51934,suicidal
43966,depression
16955,personality disorder
42238,depression
36098,depression
26304,normal
4435,stress
77215,depression
152,anxiety
77224,depression
16446,bipolar
94143,stress
77492,anxiety
34600,normal
55641,depression
34364,depression
93470,anxiety
6497,normal
45810,depression
92193,anxiety
38706,suicidal
95793,bipolar
3186,anxiety
49284,depression
52514,depression
97803,anxiety
33096,depression
2680,bipolar
53724,depression
20746,stress
96038,anxiety
12769,stress
95926,stress
89749,stress
35965,depression
75812,depression
63983,normal
18329,stress
17044,anxiety
15609,stress
45966,depression
63146,normal
78422,bipolar
67590,normal
87529,anxiety
72162,normal
59765,normal
48230,normal
81850,bipolar
63857,depression
67782,depression
101238,depression
41159,normal
100186,anxiety
66186,depression
47846,depression
94101,stress
10486,personality disorder
88469,stress
98582,anxiety
19160,bipolar
100196,anxiety
6304,personality disorder
54199,depression
66891,depression
48285,suicidal
55192,bipolar
87324,anxiety
99525,anxiety
69843,depression
62668,depression
27124,normal
54916,depression
70302,depression
15092,depression
41304,depression
76335,depression
40852,depression
56574,bipolar
59233,normal
63827,depression
7709,stress
73996,depression
21210,stress
84087,bipolar
69223,depression
15783,anxiety
66159,depression
57605,normal
82999,anxiety
17422,anxiety
53400,depression
97234,anxiety
100355,anxiety
49973,depression
83378,stress
49197,suicidal
33962,depression
63701,depression
83403,bipolar
100023,anxiety
89176,bipolar
12443,stress
97397,personality disorder
80964,bipolar
96480,bipolar
43108,normal
28365,normal
74245,depression
17519,stress
73231,depression
14019,anxiety
53831,depression
95460,anxiety
71785,depression
24679,anxiety
25860,stress
54735,suicidal
17355,bipolar
48851,depression
95295,anxiety
56941,normal
43813,depression
102922,personality disorder
89505,bipolar
69630,depression
245,anxiety
94698,stress
61533,depression
57520,normal
30635,normal
4245,stress
350,bipolar
59736,normal
20225,personality disorder
72385,depression
94259,stress
46648,depression
7973,anxiety
41512,depression
529,stress
92585,anxiety
6947,anxiety
6970,personality disorder
201,bipolar
9120,stress
76815,suicidal
9992,stress
19309,stress
94567,stress
83544,stress
61110,suicidal
47730,depression
94725,stress
57950,normal
33671,depression
72250,depression
56898,bipolar
9776,stress
84173,stress
91472,personality disorder
83443,anxiety
35015,depression
7168,bipolar
88665,bipolar
10385,anxiety
79502,personality disorder
54741,suicidal
31289,bipolar
95324,stress
94964,stress
90765,stress
77671,stress
57854,normal
54134,depression
78349,anxiety
2576,anxiety
28485,normal
10536,stress
79056,stress
70666,normal
4283,anxiety
31732,depression
74212,depression
45666,depression
30695,normal
78503,stress
93294,anxiety
25139,stress
100727,anxiety
37790,suicidal
25550,stress
51212,normal
39795,depression
17448,anxiety
1405,personality disorder
69658,normal
63464,suicidal
10879,anxiety
71049,normal
97416,bipolar
31752,suicidal
60024,depression
13883,bipolar
56464,normal
12444,personality disorder
62683,normal
55976,depression
69483,normal
18388,stress
3841,bipolar
92842,anxiety
8990,anxiety
420,anxiety
63401,normal
28032,normal
88546,stress
16947,anxiety
49486,suicidal
61397,depression
3270,anxiety
73357,depression
6082,anxiety
19919,stress
31267,depression
102200,stress
45499,depression
62479,normal
83393,stress
94234,stress
9806,anxiety
38903,depression
89653,bipolar
16457,stress
38119,depression
59047,suicidal
56732,normal
23568,anxiety
20845,personality disorder
70780,depression
10802,anxiety
3767,stress
79695,anxiety
10940,stress
70146,normal
27904,normal
9356,bipolar
1166,stress
95072,stress
55884,depression
52117,depression
35654,depression
55055,suicidal
59995,depression
13033,anxiety
70248,depression
35717,suicidal
6628,anxiety
61214,depression
74445,depression
3076,anxiety
78746,stress
24762,anxiety
4581,personality disorder
19119,stress
24800,anxiety
65594,depression
83054,personality disorder
78636,anxiety
68860,depression
50847,bipolar
21759,anxiety
51391,suicidal
3277,anxiety
17682,stress
91466,personality disorder
3986,stress
610,personality disorder
32959,normal
715,stress
78679,anxiety
94540,stress
49430,depression
76806,depression
45824,depression
94686,stress
87764,anxiety
35080,depression
95275,anxiety
45970,depression
101011,personality disorder
34261,depression
74092,depression
74412,bipolar
100345,bipolar
15399,anxiety
4895,stress
78169,anxiety
32155,suicidal
39229,depression
97696,personality disorder
11853,anxiety
61475,suicidal
87368,anxiety
102206,anxiety
50744,depression
58598,normal
56225,suicidal
15150,anxiety
445,stress
4644,stress
46738,depression
30673,normal
68323,depression
40969,suicidal
86014,depression
66940,normal
60474,depression
27149,normal
27820,depression
41452,depression
53824,suicidal
51338,depression
